orig_path,resized_path,datetime_iso,label,in_core_window,in_extended_window,event_ids,resize_mode,orig_w,orig_h,out_size,w_new,h_new,scale,scale_x,scale_y,pad_x,pad_y,status,status_msg
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120414_2335.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120414_2335.png,2012-04-14T23:35,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120415_0705.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120415_0705.png,2012-04-15T07:05,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120412_0835.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120412_0835.png,2012-04-12T08:35,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120414_1810.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120414_1810.png,2012-04-14T18:10,1,1,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120413_0430.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120413_0430.png,2012-04-13T04:30,1,1,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120414_2305.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120414_2305.png,2012-04-14T23:05,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120413_1040.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120413_1040.png,2012-04-13T10:40,1,1,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120415_2350.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120415_2350.png,2012-04-15T23:50,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120412_1700.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120412_1700.png,2012-04-12T17:00,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120413_1035.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120413_1035.png,2012-04-13T10:35,1,1,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120412_0010.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120412_0010.png,2012-04-12T00:10,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120414_0405.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120414_0405.png,2012-04-14T04:05,1,1,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120413_0200.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120413_0200.png,2012-04-13T02:00,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120412_0625.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120412_0625.png,2012-04-12T06:25,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120416_0020.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120416_0020.png,2012-04-16T00:20,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120413_0945.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120413_0945.png,2012-04-13T09:45,1,1,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120413_1200.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120413_1200.png,2012-04-13T12:00,1,1,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120415_2040.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120415_2040.png,2012-04-15T20:40,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120413_0120.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120413_0120.png,2012-04-13T01:20,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120413_2045.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120413_2045.png,2012-04-13T20:45,1,1,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120415_0420.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120415_0420.png,2012-04-15T04:20,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120414_2215.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120414_2215.png,2012-04-14T22:15,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120415_0025.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120415_0025.png,2012-04-15T00:25,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120413_0535.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120413_0535.png,2012-04-13T05:35,1,1,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120414_1835.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120414_1835.png,2012-04-14T18:35,1,1,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120413_1955.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120413_1955.png,2012-04-13T19:55,1,1,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120411_1940.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120411_1940.png,2012-04-11T19:40,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120414_1420.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120414_1420.png,2012-04-14T14:20,1,1,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120416_0825.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120416_0825.png,2012-04-16T08:25,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120411_2320.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120411_2320.png,2012-04-11T23:20,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120415_0450.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120415_0450.png,2012-04-15T04:50,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120415_0640.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120415_0640.png,2012-04-15T06:40,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120411_2310.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120411_2310.png,2012-04-11T23:10,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120415_0235.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120415_0235.png,2012-04-15T02:35,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120413_1945.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120413_1945.png,2012-04-13T19:45,1,1,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120413_2025.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120413_2025.png,2012-04-13T20:25,1,1,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120414_1545.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120414_1545.png,2012-04-14T15:45,1,1,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120415_2035.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120415_2035.png,2012-04-15T20:35,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120415_1830.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120415_1830.png,2012-04-15T18:30,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120411_2030.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120411_2030.png,2012-04-11T20:30,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120414_0800.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120414_0800.png,2012-04-14T08:00,1,1,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120414_1650.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120414_1650.png,2012-04-14T16:50,1,1,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120412_2045.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120412_2045.png,2012-04-12T20:45,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120413_0635.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120413_0635.png,2012-04-13T06:35,1,1,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120413_0540.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120413_0540.png,2012-04-13T05:40,1,1,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120414_1435.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120414_1435.png,2012-04-14T14:35,1,1,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120412_1715.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120412_1715.png,2012-04-12T17:15,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120412_0145.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120412_0145.png,2012-04-12T01:45,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120414_0440.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120414_0440.png,2012-04-14T04:40,1,1,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120414_0115.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120414_0115.png,2012-04-14T01:15,1,1,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120412_0120.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120412_0120.png,2012-04-12T01:20,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120411_2150.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120411_2150.png,2012-04-11T21:50,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120415_1855.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120415_1855.png,2012-04-15T18:55,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120414_0805.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120414_0805.png,2012-04-14T08:05,1,1,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120413_1030.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120413_1030.png,2012-04-13T10:30,1,1,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120411_2045.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120411_2045.png,2012-04-11T20:45,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120413_1630.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120413_1630.png,2012-04-13T16:30,1,1,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120412_0725.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120412_0725.png,2012-04-12T07:25,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120414_0935.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120414_0935.png,2012-04-14T09:35,1,1,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120415_0100.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120415_0100.png,2012-04-15T01:00,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120413_1145.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120413_1145.png,2012-04-13T11:45,1,1,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120411_1735.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120411_1735.png,2012-04-11T17:35,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120414_0745.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120414_0745.png,2012-04-14T07:45,1,1,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120414_0535.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120414_0535.png,2012-04-14T05:35,1,1,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120414_0010.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120414_0010.png,2012-04-14T00:10,1,1,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120415_1450.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120415_1450.png,2012-04-15T14:50,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120412_1820.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120412_1820.png,2012-04-12T18:20,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120415_1005.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120415_1005.png,2012-04-15T10:05,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120415_1215.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120415_1215.png,2012-04-15T12:15,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120412_2100.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120412_2100.png,2012-04-12T21:00,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120414_0845.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120414_0845.png,2012-04-14T08:45,1,1,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120412_2240.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120412_2240.png,2012-04-12T22:40,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120415_1610.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120415_1610.png,2012-04-15T16:10,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120412_2350.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120412_2350.png,2012-04-12T23:50,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120413_2050.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120413_2050.png,2012-04-13T20:50,1,1,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120413_0050.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120413_0050.png,2012-04-13T00:50,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120413_0445.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120413_0445.png,2012-04-13T04:45,1,1,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2012/04/airmass_rgb_20120416_0100.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20120416_0100.png,2012-04-16T01:00,0,0,1,7001358,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
